Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,DD_Salary,DD_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,Status
203530,Joffrey,Lauvergne,DEN@NYK,DEN,NYK,,,"Lauvergne, Joffrey",3500.0,C,3100.0,C,7300.0,"C,PF",0.775519067915,0.308797865236,0.683088821699,1.21268680443,1.52514802232,3.23628149543,0.322952008224,0.751862926648,4.76142951775,2.8754943055,0.197295898494,6.11541068143,0.973242702811,16.2142857143,6.9215272123,14.2662995363,7.88592676127e-11,14.3101580557,15.033821016,14.5592416035,14.408806005,14.0302454867,14.8997813697,14.2729604086,14.1968234973,14.2284099502,8.0,27.0,7.06051851208,23.8292499783,7.41214515015,25.3133831266,7.17799143117,24.5231143251,7.10919062801,23.9935183695,7.03164849548,24.12833756,-0.0494720968084,-1.27883977658,6.69000430758,8.79917427832,0.8,0.6,0.45,0.0,0.2,0.45,0.0172633302462,0.00826676232628,0.0176561089336,0.0130738110498,0.00233680267273,-
203552,Seth,Curry,SAC@BOS,SAC,BOS,,,"Curry, Seth",3500.0,SG,3000.0,PG,5000.0,PG,0.635633616692,0.0306615068416,1.10263792161,0.854279070412,0.160710675565,0.858488105109,0.355763133966,0.498230276747,1.01919878067,1.11155055133,0.411962801143,2.65173210406,0.714492731723,9.92857142857,3.34955663553,6.09271052041,1.03055640144e-17,5.80066460225,6.30672108958,5.85162455063,6.00664600282,5.84324810639,6.35344801447,5.89095613069,6.06451460796,6.15906342288,3.0,21.0,1.75271880068,12.2690316048,1.9056279523,13.339438502,1.76811676787,12.376860211,1.81495778502,12.7047044952,1.84096288729,12.8867973256,0.530278655232,-0.547397825682,8.47246178484,4.86533271736,1.0,0.8,0.9,0.0,0.0,0.0,-0.00428898602909,-0.00470630898141,-0.00396145410669,-0.00582849260376,-0.00668302614756,-
203894,Shabazz,Napier,ATL@ORL,ORL,ATL,,,"Napier, Shabazz",3500.0,PG,3000.0,PG,5000.0,PG,2.2396351575,0.0357715290918,2.06600942249,0.895076690364,0.246297108593,1.04064872234,0.536142544544,1.24129580759,1.28694583093,1.34875739232,0.662634016153,3.86646831979,0.725485346879,13.2857142857,4.08563414767,9.56777898473,1.12245894796e-11,8.89195422072,9.90828226434,8.95631735247,9.2232712288,9.04816667464,9.99488813326,9.10967503392,9.39726662104,9.64003353905,2.0,24.0,1.33857375366,16.0628850439,1.49156698858,17.9036000997,1.34826044271,16.1839215492,1.38844943229,16.6613931875,1.44030763551,17.2900856238,1.06847683924,1.47871312562,7.448195067,7.41842301301,0.6,0.7,0.65,0.2,0.1,0.05,-0.011757926639,-0.00651872131648,-0.0115430512918,-0.0130964273726,-0.00543851484156,-
203901,Elfrid,Payton,ATL@ORL,ORL,ATL,,,"Payton, Elfrid",5200.0,PG,5000.0,PG,9950.0,PG,6.05607105504,0.222818581989,1.03531527288,2.48411362547,1.15547314919,2.55867788874,1.23724123069,2.73025979689,3.71415103794,3.80690203371,0.326370681107,9.44600252838,1.60164195933,28.6428571429,9.54181670785,23.6252100099,0.000246647703937,23.2727643644,25.0663800425,23.5380648035,23.4359497049,23.4941380567,25.0791209754,23.7279832155,23.6660821232,23.5700666217,16.0,38.0,13.0002474255,30.8755876355,13.9583467101,33.5492675589,13.1046244818,31.5216772667,13.0914033265,31.0920829003,13.1389727041,31.7226234401,-0.0982733175039,-0.652868570129,8.32029282701,11.6266795246,0.4,0.3,0.45,0.2,0.3,0.35,-0.00772875733911,-0.000444820598178,-0.00663056799779,-0.00803454826679,0.00192520557079,-
203912,C.J.,Wilcox,LAC@MIA,LAC,MIA,,,"Wilcox, CJ",3500.0,SG,3000.0,SG,5000.0,SG,0.269045392214,0.0455534983831,0.493790366832,0.106919345139,0.0548689446618,0.252427981713,0.10045135244,0.202273072299,0.307296926375,0.482591293756,0.163934770641,1.23255397004,0.0821205617678,3.21428571429,1.21123791992,2.16004473744,1.32678313605e-27,2.07329894924,2.27176771703,2.08866379556,2.15526633456,2.07955019688,2.28481331344,2.09552105042,2.15919479218,2.1706479814,0.0,6.0,0.0,3.87015803858,0.0,4.24063307181,0.0,3.89883908506,0.0,4.02316382451,0.0,4.03208350991,0.537873625766,-1.68506462219,1.85164019955,1.670543111,1.0,1.0,1.0,0.0,0.0,0.0,-0.00194483260021,-0.00405862999519,-0.00213336817994,-0.00122218681592,-0.00329878701141,-
203914,Gary,Harris,DEN@NYK,DEN,NYK,,,"Harris, Gary",4600.0,SG,4400.0,SG,6400.0,SG,1.5720106352,0.193514337881,3.85322832213,1.59423738642,0.774438276789,2.10260152278,1.28357910177,1.32925274945,2.87703979957,4.48761451822,1.51946105099,9.95150705793,1.31553443026,32.6428571429,11.8102245177,20.1390897379,4.1962079495e-09,19.2456223598,20.8147138836,19.3903569834,20.0053528853,19.3389881897,20.9352408921,19.4917996878,20.0236525896,20.1869753714,22.0,39.0,12.9707914373,22.9936757297,14.0277248981,24.8710114317,13.0677644489,23.1692633627,13.4828198877,23.9013625282,13.5721900326,24.0646991686,-0.0939296861113,-1.10150229353,6.82575337167,6.85769640623,0.6,0.3,0.3,0.4,0.5,0.45,-0.00286022235841,-0.00369229347878,-0.00310765396665,-0.000560603632732,-0.00146695595135,-
203921,Cleanthony,Early,DEN@NYK,NYK,DEN,O,Knee,"Early, Cleanthony",3500.0,SF,3000.0,SF,5000.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.50592380035,0.0,4.86174450303,0.0,4.55305970861,0.0,4.6230971612,0.0,4.61779406496,1.48022631454,1.18883310894,2.75075747144,2.51681015044,1.0,1.0,0.75,0.0,0.0,0.2,,,,,,O - Knee
203923,James,Young,SAC@BOS,BOS,SAC,,,"Young, James",3500.0,SF,3000.0,SG,5000.0,SG,0.223133714638,0.0285377232679,0.834688977916,0.277811244709,0.144478000675,0.460978207437,0.156594109036,0.10286041679,0.605456208111,0.453838863055,0.216343249244,1.2563310919,0.148031282702,4.5,1.27205225806,2.6656817479,2.06688981193e-25,2.60070352756,2.79057817099,2.63097633797,2.70887515219,2.32779983285,2.500776299,2.35806136165,2.41916801774,2.37546094157,1.0,20.0,0.577934117236,11.5586823447,0.620128482441,12.4027212103,0.584661408438,11.6933797302,0.601972256041,12.0394451208,0.592373721755,11.847676517,1.08002610096,0.145931817394,6.37429046619,4.12316625908,1.0,1.0,0.95,0.0,0.0,0.0,0.0606452654915,0.0644004159972,0.0606477725155,0.0643793632109,0.064493512519,-
203925,Joe,Harris,ATL@ORL,ORL,ATL,O,Foot,"Harris, Joe",3500.0,SG,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.490123122372,2.45061561186,0.563329695376,2.81664847688,0.494859379813,2.47429689907,0.526190876477,2.63095438238,0.556893905977,2.78446952989,-0.491755889325,0.0469439486986,2.0,1.87803088367,1.0,0.9,0.95,0.0,0.0,0.0,,,,,,O - Foot
203932,Aaron,Gordon,ATL@ORL,ORL,ATL,,,"Gordon, Aaron",4900.0,PF,5500.0,PF,9900.0,"PF,SF",2.03864159404,0.95975071621,2.11482780576,2.59239501385,2.70663331754,5.35824012367,0.946237392363,1.19064052069,8.06487344121,3.95791431754,0.657615215094,8.51601712031,1.85811115476,29.6428571429,10.4315550049,26.4932865074,1.01278090186e-05,25.7887012219,27.3947150561,26.4705871882,26.1175088294,24.6288276122,26.1525584337,25.2572994558,24.932652184,25.2088009233,11.0,32.0,9.56978310403,27.8393690299,10.0624557379,29.6650592395,9.71952636044,28.667446505,9.69179845719,28.1943227845,9.69352592359,28.7225760104,0.592449254254,0.798769694827,8.17711735436,9.09444315374,0.4,0.3,0.35,0.6,0.5,0.3,0.0391282663501,0.041904078828,0.0409301885654,0.0399710675566,0.0433320438007,-
203934,Lamar,Patterson,ATL@ORL,ATL,ORL,,,"Patterson, Lamar",3500.0,SG,3000.0,SG,5000.0,SG,0.528161087209,0.0411169508608,0.643907408098,0.32046249194,0.0677927216742,0.606155705319,0.133448500176,0.290196115327,0.673948426993,0.384623348989,0.173355538617,1.04507348073,0.2337001876,5.28571428571,1.1763024242,3.00156486277,1.46105589589e-21,2.83621695415,3.10169020248,2.86991437551,2.92289472346,2.76852325549,3.03485911144,2.80301148312,2.8486464766,2.91662177887,2.0,22.0,1.07316317184,11.8047948902,1.17361250904,12.9099003579,1.08591354749,11.9452117808,1.10596016563,12.165561822,1.13572724537,12.4932166914,0.911833990507,0.554593261117,7.10326178496,6.00131595789,1.0,0.9,0.95,0.0,0.0,0.0,0.0128069159615,0.0126437199267,0.0126573039653,0.0140469656223,0.0160703131702,-
203935,Marcus,Smart,SAC@BOS,BOS,SAC,,,"Smart, Marcus",5300.0,PG,5000.0,PG,9750.0,PG,3.26730452642,0.305915168254,4.37978746575,2.5850068332,1.02958411727,2.83660551184,1.87638601148,1.09640361673,3.86618962911,3.17971706279,1.1668695767,8.91243512478,1.83682390776,27.8571428571,9.36312761003,22.4691604256,7.31203972241e-06,22.1717106973,23.503638325,22.3720017283,22.7551454857,22.099897522,23.5235543285,22.3135266789,22.6973778113,22.5041331785,21.0,34.0,16.7140588334,27.0608571588,17.7134214197,28.7108886413,16.8603415238,27.3297116668,17.1538789046,27.7729467979,16.932026469,27.456184977,0.698015348876,-0.312130828197,6.03733901364,9.92444251028,0.4,0.4,0.35,0.4,0.4,0.3,0.00257790885781,-0.000714933460713,0.00209910433669,0.00207371138898,-0.00125543215757,-
203950,Jarnell,Stokes,LAC@MIA,MIA,LAC,,,"Stokes, Jarnell",3500.0,PF,3000.0,PF,5000.0,PF,0.124478904269,0.0618210661,0.0365813829761,0.577250400862,0.355236507155,0.464094932347,0.0848150639082,0.15888861345,0.819331439502,0.537111248004,0.0105156571355,1.03980304796,0.351495787479,3.21428571429,1.43623394062,2.68934860354,4.33837373516e-27,2.740533671,2.86620237829,2.781500243,2.74579149956,2.7391975354,2.86870117173,2.77935099681,2.74389273584,2.69789580624,1.0,5.0,0.852610475421,4.2630523771,0.891707406571,4.45853704296,0.865355631146,4.32677816584,0.854246244309,4.27123122154,0.836686232199,4.18343117447,-0.0412554443128,-0.748031738256,1.51657508881,1.44741148261,1.0,0.8,0.8,0.0,0.1,0.1,0.000415686630882,-0.000777402404297,0.000668654368877,0.000590726491368,-0.00265912972976,-
203961,Eric,Moreland,SAC@BOS,SAC,BOS,O,Foot,"Moreland, Eric",3500.0,PF,3000.0,PF,5000.0,PF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.29955239249,6.89865717746,2.40696459306,7.22089467959,2.33180544063,6.99541722229,2.31432402284,6.94297206853,2.29779649921,6.89339069817,1.22337436398,0.570620999879,2.38746727726,3.41291664123,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,O - Foot
203994,Jusuf,Nurkic,DEN@NYK,DEN,NYK,,,"Nurkic, Jusuf",3500.0,C,3300.0,C,7350.0,C,0.596908795367,0.999132284729,0.042299092115,2.71937392165,1.80886588233,3.32757456149,0.408451634175,0.843186988834,5.13644044382,2.33838997425,0.00498088744857,6.2840049617,1.7659734698,14.2142857143,6.44773430575,14.9560910033,1.03921135546e-09,15.4788068804,16.1736940263,15.7496100881,15.4812973241,14.9871256284,15.7692758612,15.2489247026,14.991331019,14.5967364449,5.0,18.0,5.44480644033,19.6013031852,5.68432129892,20.5433159773,5.5351460443,20.0062850607,5.44568247581,19.6044569129,5.25437946016,19.0221116925,0.974613862389,2.46693071958,5.18026686911,9.66177468739,0.2,0.4,0.35,0.2,0.2,0.35,0.0345906408438,0.0284515292003,0.0352240974724,0.0344699913132,0.0252812252135,-
203999,Nikola,Jokic,DEN@NYK,DEN,NYK,,,"Jokic, Nikola",6400.0,C,6500.0,C,12150.0,C,2.09405260789,0.723619263682,0.693124435564,3.15956718206,3.079548854,4.75174845899,1.14448957495,1.30642445247,7.831297313,5.01499458302,0.22768642297,9.5158964389,2.51049455192,26.0,12.7681701409,28.1445636841,1.43926806238e-05,27.7365990531,29.2124869988,28.4454315611,27.8504422646,27.335720018,28.9853184921,27.9933711378,27.5279569152,28.0173616771,10.0,30.0,10.6679227127,32.0037681382,11.1137541806,33.8983212999,10.8187328584,33.0132573333,10.7117085633,32.1351256899,10.6624196015,32.7298449469,0.400682431067,-0.0877860094466,7.23270867863,11.4412831091,0.0,0.3,0.45,0.8,0.6,0.3,0.0154184244294,0.00873725025544,0.0173869393564,0.012403282671,0.00489238488802,-
204001,Kristaps,Porzingis,DEN@NYK,NYK,DEN,,,"Porzingis, Kristaps",6400.0,PF,7000.0,PF,10050.0,"C,PF",1.64404564314,3.06821929055,3.35516442984,4.45543327913,2.49222709103,6.77817413675,1.08027875247,1.77518601597,9.27040122779,6.64607343666,1.16288446099,15.3495124777,3.80578032499,35.0,18.2608116593,39.4136574266,0.000563567609982,38.3731716674,40.9551432394,39.4861080009,38.9546138979,34.998878234,37.8692362253,36.1249552045,35.6841831537,36.5171545935,21.0,36.0,23.0239030004,39.4695480008,24.241604628,42.1621148477,23.360183485,40.6511071739,23.3727683387,40.0676028664,23.2068938276,40.5885213475,0.0587151318302,-0.360370821555,5.83651066237,10.8774946862,0.4,0.3,0.3,0.2,0.2,0.35,0.0964083838106,0.0881687718318,0.0960329370413,0.0934408784054,0.0827572238027,-
204002,Walter,Tavares,ATL@ORL,ATL,ORL,,,"Tavares, Walter",3500.0,C,3000.0,C,5000.0,C,0.343114407538,0.535216145373,0.137481320494,0.876955221989,0.678549245162,1.44438882852,0.220974487137,0.500777013744,2.12293807368,1.14387728084,0.0358779206396,2.32062679387,0.54770293965,8.35714285714,2.87133542197,6.96105284771,4.9629847714e-16,6.94513697296,7.31961358813,7.05128612094,6.96307593328,6.94648479854,7.33942776844,7.05291454111,6.96956597609,6.95988543105,1.0,15.0,0.831042030953,12.4656304643,0.875850930032,13.139004548,0.843743369855,12.6573911454,0.833188573213,12.4978285982,0.832946136534,12.4958461779,0.525588185219,-1.92563797219,4.90351347958,5.69405147696,0.6,0.7,0.7,0.0,0.0,0.0,-0.00016127827399,-0.00237092755773,-0.00019485369571,-0.000776586318846,0.000139690881974,-
204020,Tyler,Johnson,LAC@MIA,MIA,LAC,O,Shoulder,"Johnson, Tyler",4000.0,PG,3900.0,SG,5050.0,"PG,SG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,34.0,12.0188220385,22.702219406,12.8630464754,24.3110692041,12.1294055564,22.9253030237,12.2943829718,23.2227233911,12.4314979434,23.5006136883,-0.0999682719609,-0.788711077724,7.84108026247,8.21439454724,0.6,0.4,0.4,0.2,0.5,0.5,,,,,,O - Shoulder
204038,Langston,Galloway,DEN@NYK,NYK,DEN,,,"Galloway, Langston",4500.0,SG,5000.0,SG,8500.0,"PG,SG",3.49222394172,0.405690179039,3.83285701343,2.27078860866,0.857708652792,4.40052323936,1.1291894011,0.907905752362,5.25823189215,4.59195186041,1.40153732826,10.5325637945,1.7501653993,35.0,12.3356064484,26.6178637372,0.000104268901434,26.0456740395,27.5152860912,26.3605645509,26.7464427036,24.4981737339,25.9417486397,24.7852856264,25.1842759411,25.0707327731,17.0,32.0,12.650755962,23.8131876932,13.3394367593,25.1374878878,12.7785720112,24.0817424795,12.9911293132,24.4538904718,12.8952702662,24.3106689991,0.249031097711,-0.248298647865,5.65435213912,8.01620320277,0.4,0.4,0.5,0.6,0.5,0.3,0.0442142944434,0.0449582128988,0.0450079692698,0.0446333360711,0.0442037418308,-
1626144,Emmanuel,Mudiay,DEN@NYK,DEN,NYK,,,"Mudiay, Emmanuel",5400.0,PG,5600.0,PG,10600.0,PG,5.90538857379,0.371929797578,2.56461379042,4.15846843775,0.506539051218,2.83421217986,1.18875902727,3.24319006067,3.34075123108,4.53749232043,0.72606338923,12.4241998895,2.72663459784,31.2142857143,12.5276826279,25.5837080872,0.00014564682469,25.2728545549,27.5190819892,25.5344552642,25.6358862496,24.8231526255,27.2752884643,25.0803980809,25.2181902959,25.2952397191,24.0,37.0,19.4317600239,29.9572967036,21.1019052545,32.747221654,19.5759680014,30.3947350555,19.7108873681,30.3876180258,19.5950772811,30.4936199732,-0.0463795272803,-0.0533110006068,5.72977576615,7.77007812793,0.0,0.1,0.25,0.4,0.5,0.25,0.0144069268,0.00781031887606,0.0145464543864,0.0133815637323,0.00924154954732,-
1626154,RJ,Hunter,SAC@BOS,BOS,SAC,,,"Hunter, RJ",3500.0,SG,3000.0,SG,5000.0,SG,0.355522439526,0.11335330195,1.64305067402,0.274420504093,0.131511675146,0.831902324455,0.37616810219,0.28245316474,0.963413999601,0.920933049576,0.422764809475,2.54408297024,0.207212480036,7.57142857143,2.47184338866,5.04738610023,3.12855421597e-20,4.85781349102,5.25859318078,4.90598419367,5.06919589575,4.3634781078,4.73282139065,4.41327783143,4.54202425338,4.51770258233,3.0,19.0,1.92479402474,12.1903621567,2.0835935234,13.1961738534,1.94388052851,12.3113248857,2.00854931719,12.7208123422,1.99990769868,12.6661908096,1.06706932606,0.0744668015506,6.40595284747,6.10964876004,1.0,0.8,0.85,0.0,0.0,0.05,0.0652895789148,0.069441557187,0.0650744252011,0.0696264433317,0.0699582004764,-
1626159,Justise,Winslow,LAC@MIA,MIA,LAC,,,"Winslow, Justise",4400.0,SF,4300.0,SF,7200.0,"PF,SF",2.02206457143,0.22914030207,2.18915748889,1.76740627127,1.04051452272,5.3400357447,0.69637430199,1.56849504326,6.38055026742,2.69946897227,0.620218384953,6.61866809777,1.23709296408,33.1428571429,7.25624929356,18.9169925879,1.96631689852e-06,18.2285406365,19.6999302932,18.6055735791,18.5386498289,17.8150510563,19.2550562895,18.1552201426,18.1015548515,18.5209935526,19.0,36.0,10.4499823476,19.7999665534,11.2608100468,21.4338236343,10.6334417581,20.2451258242,10.6277604623,20.136809297,10.8010781882,20.5952569855,-0.102551093011,-0.704250433548,6.16427018797,7.03881809016,0.4,0.3,0.55,0.6,0.6,0.3,0.0124759787131,0.013422922526,0.0135882502378,0.013188210526,0.0119482467566,-
1626161,Willie,Cauley-Stein,SAC@BOS,SAC,BOS,,,"Cauley-Stein, Willie",4300.0,PF,5100.0,C,6900.0,"C,PF",0.619089861592,1.61542460286,0.052069319842,2.66628382915,2.85839040615,4.96711662317,0.679056636244,1.03391146414,7.82550702932,3.28673766659,0.0121144872237,5.84572895353,1.6338681263,27.0,8.21945794669,22.3456002975,8.8961091209e-07,22.0937521883,23.1800575643,22.6570445886,22.0998094319,21.3518488361,22.3501695355,21.8505254294,21.3602858208,21.5495575308,8.0,30.0,6.54629694469,24.5486135426,6.81719941773,25.8606407303,6.66223261012,25.2795152018,6.54809168354,24.5553438133,6.55296475184,24.9684675578,0.598116114236,-0.45905889597,8.2652456536,8.61106523285,0.6,0.3,0.5,0.2,0.5,0.3,0.0274779019336,0.0307365936599,0.0298710799703,0.0273897633767,0.0294830654334,-
1626170,Jerian,Grant,DEN@NYK,NYK,DEN,,,"Grant, Jerian",3500.0,PG,3000.0,PG,5000.0,"PG,SG",2.80457489378,0.13764717406,1.08437811553,1.69534102598,0.329526825483,1.62500805456,0.491177013,0.980361210268,1.95453488004,1.75833779893,0.184249793904,4.71421706808,1.31239974596,16.7857142857,5.01332513774,11.7805525342,3.34687059403e-09,11.8429164983,12.523086772,11.9407812699,11.9350413953,11.50585305,12.2346028352,11.5998496108,11.6013738172,11.4347546749,7.0,24.0,4.93874815674,16.9328508231,5.22233607669,17.9095590268,4.97950229284,17.0769860536,4.97716619888,17.0645698247,4.9126643184,16.8492926706,0.746384696947,0.171070561133,6.60129857355,8.24169613017,0.8,0.6,0.65,0.0,0.3,0.25,0.0200803756422,0.0171862770867,0.0203108222457,0.0198780684779,0.0206007235317,-
1626175,Jordan,Mickey,SAC@BOS,BOS,SAC,,,"Mickey, Jordan",3500.0,PF,3000.0,PF,5000.0,PF,0.190716058871,0.0980380148968,0.148995400462,0.307596216904,0.165435835395,0.261429360725,0.0772513626363,0.100035862307,0.426865196119,0.335361977065,0.0497106691614,0.730020733683,0.252004141407,2.0,0.972438764698,2.0298031332,2.04863518295e-28,2.02129398111,2.11751050665,2.04263724091,2.04614931569,1.90176882658,1.99675823796,1.92399872888,1.92098753723,1.90129132695,1.0,3.0,1.01064699055,3.03194097166,1.05875525332,3.17626575997,1.02131862046,3.06395586137,1.02307465784,3.06922397353,1.0149015666,3.0447046998,-1.70016184829,,1.0,2.34307490277,1.0,1.0,1.0,0.0,0.0,0.0,0.0597625772633,0.0603761343427,0.0593192560168,0.0625808892306,0.064255903125,-
1626179,Terry,Rozier,SAC@BOS,BOS,SAC,,,"Rozier, Terry",3500.0,PG,3000.0,PG,5000.0,PG,0.337788555628,0.0195639715864,0.364048953065,0.141024536104,0.182506495724,0.350794840069,0.0690868797568,0.184027415027,0.533301335794,0.480593659482,0.0725258218109,1.36965668402,0.108649833836,3.14285714286,1.14236297461,2.24312686308,1.24860577727e-24,2.28228169866,2.43722338387,2.30894676545,2.31854460957,2.29921743379,2.46770439509,2.32775461994,2.33635333129,2.27396447467,1.0,16.0,0.726180540484,11.6188886477,0.775480167596,12.4078503515,0.734664879917,11.7548057486,0.737718739409,11.8034998305,0.713722183706,11.4197784964,0.838806124681,0.232880006593,5.20463594251,3.27921260276,1.0,1.0,1.0,0.0,0.0,0.0,-0.00538864299541,-0.00969850356948,-0.00598431733548,-0.00566641145696,-0.00981196732422,-
1626196,Josh,Richardson,LAC@MIA,MIA,LAC,,,"Richardson, Josh",3500.0,SG,3000.0,SG,5000.0,"SG,SF",1.62779332761,0.327191498351,1.71259789006,1.40048711077,0.333943824074,1.72456909864,0.567311763067,0.898075761651,2.05851292271,1.26712938309,0.40110546812,3.87137447154,0.985609138304,19.4285714286,3.92097337261,9.92210727393,3.41437658839e-11,9.72380963246,10.4763329522,9.82674233736,9.92436236652,9.85858650592,10.6437320526,9.96550993537,10.0610932825,10.0518194265,3.0,30.0,1.50147060501,15.0147060501,1.61766796885,16.1773526359,1.51736353567,15.1743083041,1.5324383066,15.324383066,1.5320886405,15.3217834473,1.13239085303,0.342572059993,10.0716798588,5.97050722483,0.4,0.7,0.8,0.4,0.2,0.1,-0.00693704495715,-0.00861613016706,-0.00714244989747,-0.00703762067738,-0.00667636079195,-
1626209,Mario,Hezonja,ATL@ORL,ORL,ATL,,,"Hezonja, Mario",3600.0,SF,3300.0,SG,5300.0,SG,1.54409498328,0.213963786489,2.90397960711,0.91571339089,0.770495766731,1.78687267157,0.43232429168,1.69983987127,2.55736843831,2.91069171571,1.20830668505,6.52969190153,0.805957458538,21.2142857143,7.835647575,14.0675441712,6.98468672938e-10,12.813368461,14.3955124349,12.9414391568,13.4175218035,12.6136473805,13.9941049748,12.7451710823,13.127176311,13.6006635896,5.0,24.0,3.01998583255,14.4959319962,3.3928340447,16.2862392541,3.05012317106,14.6412270606,3.16237887624,15.179418606,3.31551923632,15.9153401078,0.516236101149,-0.367180723461,7.31582230776,5.97791911188,0.4,0.7,0.7,0.4,0.2,0.2,0.00941446170558,0.0189215637767,0.00925169374731,0.0136863195123,0.0220078388638,-
