Player_ID,First Name,Last Name,Game,Team,Opponent,Injury Indicator,Injury Details,LAST_COMMA_FIRST,FD_Salary,FD_Position,DK_Salary,DK_Position,YH_Salary,YH_Position,Time,DP_Salary,DP_Position,DD_Salary,DD_Position,FA_Salary,FA_Position,FF_Salary,FF_Position,PROJ_AST,PROJ_BLK,PROJ_FG3A,PROJ_FTA,PROJ_OREB,PROJ_DREB,PROJ_STL,PROJ_TOV,PROJ_REB,PROJ_FGM,PROJ_FG3M,PROJ_FGA,PROJ_FTM,PROJ_MIN,PROJ_PTS,PROJ_DD,PROJ_TD,PROJ_FD,PROJ_DK,PROJ_DP,PROJ_YH,PROJ_FA,PROJ_FF,PROJ_UNADJ_FD,PROJ_UNADJ_DK,PROJ_UNADJ_DP,PROJ_UNADJ_YH,PROJ_UNADJ_DD,PROJ_UNADJ_FA,PROJ_FLOOR_MIN,PROJ_CEIL_MIN,PROJ_FLOOR_FD,PROJ_CEIL_FD,PROJ_FLOOR_DK,PROJ_CEIL_DK,PROJ_FLOOR_DP,PROJ_CEIL_DP,PROJ_FLOOR_YH,PROJ_CEIL_YH,PROJ_FLOOR_DD,PROJ_CEIL_DD,PROJ_FLOOR_FA,PROJ_CEIL_FA,PROJ_HIST_FD_Skew,PROJ_HIST_FD_Kurt,PROJ_HIST_MIN_std,PROJ_HIST_FD_std,PROJ_Bust5,PROJ_Bust10,PROJ_Bust20,PROJ_Boom5,PROJ_Boom10,PROJ_Boom20,PROJ_UNADJ_FF,ADJ_FD,ADJ_DK,ADJ_DP,ADJ_YH,ADJ_DD,ADJ_FA,ADJ_FF,Status
203516,James,Ennis,MEM@BOS,MEM,BOS,,,"Ennis, James",3500.0,SF,,,,,,5.0,SF,,,,,,,0.200020988534,0.100414873832,0.447802791037,0.541158350796,0.277194768391,0.443102369419,0.148847740825,0.200738345416,0.72029713781,0.426160552928,0.14444059913,1.1003038449,0.361547607762,4.14285714286,1.35830931275,2.88787036482,2.72805417589e-25,2.82048424482,3.029088574,2.85649910173,2.89270454438,2.85649910171,2.85649910171,2.8323416133,3.03084192985,2.86705499113,2.90688716377,2.91333989552,2.86705499112,1.0,8.0,0.680806541853,5.44645233482,0.731159310961,5.8492745504,0.689499783171,5.51599832808,0.698239027955,5.58591222364,0.69707215702,5.57657733977,0.689499783171,5.51599826537,1.36752779515,1.13639808427,2.90446164304,3.49606005347,1.0,1.0,0.75,0.0,0.0,0.15,,-0.00286212342691,-0.000423223826705,-0.00254797330571,-0.00342339088579,-0.0061478177559,-0.00254797330703,,-
203521,Matthew,Dellavedova,CLE@SAC,CLE,SAC,,,"Dellavedova, Matthew",3500.0,PG,3400.0,PG,10.0,PG,10:00PM EST,14.73,PG,7000.0,"PG,SG",3700.0,PG,58300.0,G,4.31192959964,0.085598779225,2.93138236941,0.713795692654,0.398182139746,1.49130992045,0.676614902511,1.26126011506,1.8894920602,2.46135244375,1.19022247417,5.94033535329,0.610431561493,22.7857142857,6.72335892315,16.7494793189,1.14989101158e-07,15.7218110432,17.0479730392,15.8222317446,16.3169222803,15.8162856463,15.8162856463,15.2548815255,16.6469950856,15.3560780985,15.8535856399,16.3407225347,15.3521931351,20.0,33.0,13.7997087527,22.7695194419,14.960462064,24.7684693361,13.8845762881,22.9932578059,14.3220634436,23.6314046819,14.6973694741,24.3622050157,13.8826331691,22.9063447291,0.347867685343,-0.217844316745,5.64855457893,6.42737550203,0.2,0.4,0.3,0.2,0.2,0.35,,0.020492204539,0.0175977785297,0.0204581537448,0.0203345234047,0.0179391692128,0.0203676964143,,-
203526,Raul,Neto,UTA@GSW,UTA,GSW,,,"Neto, Raul",3500.0,PG,3000.0,PG,10.0,PG,10:30PM EST,10.0,PG,5000.0,PG,3300.0,PG,40500.0,G,1.6582533003,0.0197913770683,1.6325758406,0.652792299256,0.240366236164,0.809675540911,0.689087180471,0.994418002597,1.05004177707,1.7928017523,0.583255688965,4.47151001208,0.490414876837,14.7142857143,4.6592740704,9.25274108639,2.14204622836e-13,8.83004326582,9.67138404696,8.88254720118,9.12167111031,8.88254535468,8.88254535468,8.80864448589,9.65324136365,8.86611429796,9.09807321328,9.31355327177,8.86611185997,11.0,29.0,6.60110030552,17.4029008055,7.23006248688,19.0627323123,6.64034950508,17.5080344512,6.81911335431,17.9776624795,6.91709595173,18.2381914116,6.64034943991,17.5063757961,0.288418553614,-0.540960669632,6.98379555237,6.71525883465,0.6,0.6,0.5,0.2,0.2,0.4,,0.00145428601492,0.00123299789481,0.0011167992479,0.00160374057487,-0.00413286696765,0.00111683944597,,-
203546,Ian,Clark,UTA@GSW,GSW,UTA,,,"Clark, Ian",3500.0,SG,3000.0,SG,10.0,SG,10:30PM EST,5.0,SG,5000.0,"PG,SG",3000.0,SG,35000.0,G,0.4992447074,0.0849014867851,0.784249510946,0.287665983622,0.113574283446,0.499934319553,0.216225315422,0.438686118027,0.613508602999,0.839893772211,0.279775891816,1.94775140536,0.237547194399,5.78571428571,2.19711063064,4.08605577715,2.69494976122e-21,3.84575550172,4.23566193682,3.8764309319,3.98564344763,3.87643093187,3.87643093187,4.1475569466,4.55913088295,4.17949882942,4.31604083779,4.41731878198,4.17949882936,2.0,22.0,1.32939696356,14.6233665991,1.46417943494,16.1061027337,1.34000081596,14.7401379249,1.37775329054,15.1552861959,1.41246372542,15.5372729077,1.34000081596,14.7400089755,0.996659531169,0.559562003609,7.45758984247,6.48925786875,1.0,1.0,0.9,0.0,0.0,0.05,,-0.0521632126948,-0.0559082129114,-0.0523821057435,-0.0571057217556,-0.0572553341679,-0.052382105738,,-
203552,Seth,Curry,CLE@SAC,SAC,CLE,O,Foot,"Curry, Seth",3600.0,SG,3000.0,PG,10.0,PG,10:00PM EST,6.5,PG,5000.0,PG,3000.0,PG,35000.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,1.25068986924,14.3829334962,1.3550778714,15.5835132599,1.26093559516,14.5008770831,1.29932468797,14.9422339116,1.32014920811,15.1818728778,1.26093559516,14.5007593444,1.28380862605,1.93244840576,8.60931880989,5.69507352313,0.8,0.9,0.85,0.2,0.1,0.05,0.0,,,,,,,,O - Foot
203584,Troy,Daniels,NOP@CHA,CHA,NOP,,,"Daniels, Troy",3500.0,SG,3000.0,PG,10.0,PG,7:00PM EST,11.0,SG,5000.0,PG,3300.0,SG,,,0.361724385156,0.0460258570169,2.24180239059,0.216471710884,0.140509792156,0.832874808007,0.144744663336,0.403115950656,0.973384600164,1.58220102779,1.03483095543,3.52687918184,0.142704206846,8.57142857143,4.34193721786,6.81145717335,8.09423477922e-20,6.03101040584,6.79865310484,6.0796796518,6.54842588355,6.07967963585,6.07967963585,6.07737095177,6.88666599397,6.12451238274,6.61416985125,6.91655060894,6.12451237019,2.0,23.0,1.40723576136,16.1832112557,1.58635238741,18.2434558066,1.41859191503,16.3142103742,1.5279660395,17.5716094542,1.58934000215,18.2779478265,1.41859191503,16.3138070229,2.03033080417,4.72649583926,8.46656710956,8.19753887933,0.8,0.7,0.75,0.0,0.2,0.15,,-0.00540873035916,-0.0102681703989,-0.00523048527658,-0.00767012956507,-0.0122609008188,-0.00523048567279,,-
203798,P.J.,Hairston,MEM@BOS,MEM,BOS,,,"Hairston, PJ",3500.0,SF,3700.0,SF,10.0,SG,7:00PM EST,10.43,SG,6900.0,"SG,SF",3800.0,SG,,,0.650446758448,0.238395198328,4.65392344277,1.3220370055,0.562355737301,2.6875034317,0.621310123082,0.909073452628,3.249859169,2.96956088835,1.45127332644,8.33072606853,0.98323673449,24.8571428571,8.37363183763,14.7045535955,3.02609374356e-12,14.0594701683,15.4034653504,14.2232919609,14.7851068315,14.2219631268,14.2219631268,14.0229007023,15.3377463673,14.1846037432,14.7719004271,14.7816238687,14.1834470226,11.0,32.0,6.22171955724,18.0995478029,6.81588830405,19.8385479436,6.29362766616,18.3192442697,6.54283463234,19.0337007486,6.50640385492,18.9417326259,6.29362736069,18.3087341402,0.942827868762,2.04517064878,7.15841405006,6.9299755702,0.4,0.5,0.55,0.2,0.3,0.2,,0.00147118541531,0.00264386713475,0.00155642255127,0.000531292133943,-0.00310052823284,0.00154949844458,,-
203893,Russ,Smith,MEM@BOS,MEM,BOS,,,"Smith, Russ",3500.0,PG,,,,,,5.0,PG,,,,,,,0.543171170791,0.0597299283184,0.460823770523,0.858524459223,0.0886014799428,0.435545749115,0.183709042435,0.483201892541,0.524147229058,0.540974419351,0.0953316276113,1.43442970718,0.654955008982,4.14285714286,1.8322354753,3.36852870614,3.760896922e-22,3.27964495532,3.59511907685,3.30585231678,3.32731076912,3.30585231677,3.30585231677,3.3282620609,3.62465422935,3.35567404552,3.383074668,3.39919845901,3.35567404551,1.0,9.0,0.791638437491,7.12474593742,0.867787363377,7.81008635003,0.797964352324,7.18167925056,0.803143978754,7.22829580879,0.813093135964,7.31783832986,0.797964352324,7.18167917092,0.894362201146,0.0038561190588,3.71227051559,3.72575335942,1.0,1.0,0.95,0.0,0.0,0.05,,-0.011735163415,-0.00712917474115,-0.0120259345245,-0.0134602514533,-0.00740304379649,-0.012025934524,,-
203898,Tyler,Ennis,MIA@MIL,MIL,MIA,,,"Ennis, Tyler",3500.0,PG,3000.0,PG,10.0,PG,8:00PM EST,5.0,PG,5000.0,PG,3000.0,PG,,,0.782988212908,0.0313278656394,0.460327476762,0.248116473993,0.0845942158751,0.434618784345,0.234429560695,0.420394945875,0.51921300022,0.641275306688,0.13516930211,1.67527732415,0.176821656362,5.78571428571,1.59454157185,3.59820261464,1.0900113719e-20,3.50319939827,3.80694217234,3.52916004835,3.57078404932,3.52916004828,3.52916004828,3.72205609061,4.04422541813,3.75087048332,3.79117580905,3.81377611655,3.75087048319,3.0,17.0,1.81647376206,10.2933513184,1.97397001525,11.1858571673,1.82993483985,10.36965784,1.8515176552,10.4919333795,1.86573468903,10.5725326789,1.82993483985,10.3696307591,0.481464216256,-0.552931682721,6.08493673151,3.83319357923,1.0,1.0,1.0,0.0,0.0,0.0,,-0.0378270826279,-0.0410119190265,-0.0383203220948,-0.0380924029167,-0.037259617613,-0.0383203220844,,-
203909,K.J.,McDaniels,HOU@PHI,HOU,PHI,,,"McDaniels, KJ",3500.0,SF,3000.0,SF,10.0,SF,7:00PM EST,5.0,SG,5000.0,SF,3000.0,SG,,,0.0853288367637,0.0748558108786,0.193178972921,0.262254625166,0.0907848527783,0.205429889643,0.0706270105982,0.148742059453,0.296214742421,0.243865709669,0.0546789655593,0.641343003443,0.204583677091,1.78571428571,0.746994061989,1.40274226349,1.35788300124e-33,1.37266859154,1.48918984117,1.38747932866,1.40000807432,1.38747932866,1.38747932866,1.32422657399,1.43431479669,1.33861819225,1.35104654008,1.35154761528,1.33861819225,0.0,12.0,0.0,9.22433293516,0.0,10.0073648453,0.0,9.3238702013,0.0,9.40805425943,0.0,9.42644016088,0.0,9.32386108861,0.743521861558,-0.61037602457,4.19115610228,3.14640981705,1.0,1.0,1.0,0.0,0.0,0.0,,0.0271275298307,0.0307300249098,0.0273622363917,0.0274184591768,0.028669002995,0.0273622363917,,-
203912,C.J.,Wilcox,LAC@OKC,LAC,OKC,,,"Wilcox, CJ",3500.0,SG,3000.0,SG,10.0,SG,9:30PM EST,,,5000.0,SG,3000.0,SG,,,0.474140349549,0.0489387185304,0.986492353253,0.24252593556,0.075947283687,0.401263538539,0.211363537239,0.331172237508,0.477210822226,0.866637567683,0.314831646528,2.29033075188,0.188098305692,5.5,2.23620508759,3.8442489755,1.69507449547e-22,3.70950087261,4.05636335575,3.73336141373,3.86691669588,3.73336141372,3.73336141372,3.61067071451,3.9612190173,3.63443190583,3.76459311046,3.76889363821,3.63443190583,2.0,10.0,1.34890940822,6.74454704111,1.47504122027,7.3752061092,1.35758596863,6.78792985099,1.40615152577,7.03075762886,1.39790871836,6.98954360227,1.35758596863,6.78792984313,1.20450282386,0.716938380035,3.42502105552,3.28243186896,1.0,1.0,1.0,0.0,0.0,0.0,,0.0179691196541,0.0172989706268,0.0179871832542,0.018604288257,0.013700970415,0.017987183254,,-
203915,Spencer,Dinwiddie,DET@DAL,DET,DAL,O,Ankle,"Dinwiddie, Spencer",3500.0,PG,3000.0,PG,10.0,PG,8:30PM EST,7.28,PG,5000.0,PG,3000.0,PG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,2.25560820103,18.0448656082,2.38843795121,19.1155813835,2.27104423332,18.1764316404,2.28771980244,18.3017584195,2.23155346509,17.8631954271,2.27104423332,18.1683538665,1.31909591329,2.01820206892,7.67752853752,7.67675061468,1.0,0.9,0.7,0.0,0.1,0.25,0.0,,,,,,,,O - Ankle
203917,Nik,Stauskas,HOU@PHI,PHI,HOU,,,"Stauskas, Nik",3500.0,SG,3300.0,SG,10.0,SG,7:00PM EST,13.7,SG,6200.0,SG,3500.0,SG,,,1.84454034051,0.267662365545,4.21331539593,1.338831232,0.224108462558,1.87480478005,0.638749234791,1.25933257873,2.0989132426,2.58592428988,1.35076390393,6.66197706041,1.00045464334,23.8571428571,7.52306712704,14.3439019655,6.12929130537e-10,13.3620641509,14.7721100295,13.4670617881,14.0374461028,13.467009813,13.467009813,13.3418902143,14.724660849,13.4532733754,14.0335870395,14.2877827195,13.4532030095,13.0,35.0,7.28112477682,19.6030282453,8.04944487772,21.6734188317,7.3383108061,19.7588271004,7.64914727759,20.5938580551,7.81610052793,21.0457952972,7.33831073642,19.7569904442,0.134720469722,-0.725188595399,7.77222023668,8.13311392319,0.6,0.5,0.5,0.4,0.3,0.3,,0.00084561410629,0.00198888780598,0.000577957421,0.000161757146926,0.00235230372407,0.000578728290297,,-
203918,Rodney,Hood,UTA@GSW,UTA,GSW,GTD,Back,"Hood, Rodney",5400.0,SG,5300.0,SG,22.0,SG,10:30PM EST,23.55,SG,9000.0,"SG,SF",4500.0,SG,76300.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,38.0,16.4532503817,27.1836310655,17.7843182411,29.3984948339,16.5788748997,27.4068927915,17.0703604384,28.2032042026,17.0155741089,28.1336036053,16.5785950019,27.3907221771,0.397888154653,0.0551315515471,6.24088406236,8.57806613283,0.4,0.2,0.15,0.2,0.2,0.45,0.0,,,,,,,,GTD - Back
203919,Jordan,Adams,MEM@BOS,MEM,BOS,O,Knee,"Adams, Jordan",3500.0,SG,3000.0,SG,10.0,SG,7:00PM EST,9.3,SG,5000.0,SG,3000.0,SG,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.33844447226,6.10107939687,5.71985574758,6.5369780052,5.38485780897,6.15412321821,5.44821227106,6.22652830978,5.3943917983,6.16501920867,5.38485780702,6.15412320802,,,0.707106781187,4.171930009,0.6,0.8,0.85,0.2,0.1,0.05,0.0,,,,,,,,O - Knee
203921,Cleanthony,Early,NYK@PHX,NYK,PHX,O,Knee,"Early, Cleanthony",3500.0,SF,3000.0,SF,10.0,SF,9:00PM EST,,,5000.0,SF,3300.0,SF,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.26365410795,0.0,4.63221712485,0.0,4.31364623617,0.0,4.37876372919,0.0,4.38994450713,0.0,4.31364623415,1.48022631454,1.18883310894,2.75075747144,2.51681015044,1.0,1.0,0.75,0.0,0.0,0.2,0.0,,,,,,,,O - Knee
203923,James,Young,MEM@BOS,BOS,MEM,,,"Young, James",3500.0,SF,3000.0,SG,10.0,SG,7:00PM EST,,,5000.0,SG,3000.0,SG,,,0.0840742961617,0.0183229594539,0.345013848526,0.0988639771338,0.0579102199928,0.217659225314,0.0504244946643,0.0452489791327,0.275569445307,0.175973629531,0.0864864253321,0.504920292572,0.0547554062289,2.14285714286,0.493189090622,1.07185537701,3.40127454633e-34,1.04222979834,1.12187597283,1.0560082706,1.085473011,1.0560082706,1.0560082706,1.09629269551,1.17752236223,1.11076375512,1.13899607089,1.11893899947,1.11076375512,1.0,16.0,0.48637390589,7.78198249425,0.523542120656,8.37668016143,0.492803859614,7.88486798476,0.506554071801,8.10486514882,0.50019917594,8.00319512295,0.492803859614,7.88486175383,1.27388079728,0.649525083447,6.28097069611,3.99203257886,1.0,1.0,0.95,0.0,0.0,0.0,,-0.0252293520145,-0.0259683150503,-0.0255525594414,-0.0249774279495,-0.0219723571448,-0.0255525594414,,-
203924,Jerami,Grant,HOU@PHI,PHI,HOU,,,"Grant, Jerami",5200.0,PF,5200.0,SF,14.0,PF,7:00PM EST,21.1,SF,9600.0,"PF,SF",4300.0,SF,,,2.2206820379,1.89128783569,2.40148237652,4.82458430418,2.06884479947,4.14684078899,1.15533811411,2.05290672232,6.21568558846,4.12366430483,0.579365856286,9.16972909983,3.15550033121,33.6428571429,11.9821947972,27.2011514493,1.04376281453e-05,26.8123857374,28.5525340179,27.2363977286,27.1020686656,27.1231700169,27.1231700169,25.4906869052,27.0334851586,25.8665709519,25.7563993967,25.6627881809,25.7851224542,21.0,33.0,16.736393645,26.3000471565,17.7555316974,27.9970410364,16.9339943958,26.7060538482,16.9172148358,26.584194742,16.8896501668,26.6681845346,16.93038638,26.6048928828,0.711580419395,0.349818007789,5.321674415,8.20870888991,0.2,0.5,0.35,0.4,0.2,0.3,,0.0392861648649,0.0451521953924,0.0407167194772,0.0399986619212,0.0457262967257,0.0397721143888,,-
203928,Cory,Jefferson,NYK@PHX,PHX,NYK,,,"Jefferson, Cory",3500.0,PF,,,,,,5.05,PF,,,,,,,0.141751356059,0.155911037532,0.154613504551,0.623663066685,0.566165148964,1.02082709536,0.103446608667,0.153245180178,1.58699224433,0.913306185178,0.0255421547362,2.00050296321,0.380838650149,5.71428571429,2.23299317524,4.56449017486,1.45387286252e-22,4.71548101474,4.8842243707,4.79483070325,4.72825209211,4.79483062696,4.79483062696,4.67692062651,4.8621842782,4.75668803476,4.68982227749,4.54255853691,4.75668796678,0.0,17.0,0.0,14.0285560189,0.0,14.5400027702,0.0,14.2740566096,0.0,14.066549974,0.0,13.5919386267,0.0,14.2646211152,-0.481538916186,-1.29943736662,5.7008771255,3.87814388593,1.0,1.0,0.85,0.0,0.0,0.0,,0.00674806794054,0.00385701618864,0.0066749669856,0.00672521755878,0.00383803664139,0.00667496553225,,-
203935,Marcus,Smart,MEM@BOS,BOS,MEM,,,"Smart, Marcus",4800.0,PG,4400.0,PG,16.0,PG,7:00PM EST,22.13,PG,9150.0,PG,4100.0,PG,,,2.85122505429,0.294233478033,4.14527347737,2.73852189367,1.07136742053,2.70496040762,1.46138774334,1.31593488824,3.77632782816,3.01099275524,1.11213272006,8.22849139838,2.01593064644,27.3571428571,9.15004887699,20.6342883637,2.20590698995e-06,20.1537874067,21.5615960666,20.3475622625,20.7098537668,20.3426037981,20.3426037981,21.7280225788,23.1407091477,21.9427382225,22.3058957696,22.1522176442,21.9336229196,21.0,32.0,15.4705313253,23.5741429718,16.5478520577,25.2323788331,15.6159305474,23.8123079604,15.8973812204,24.2245809073,15.8349160528,24.1514877412,15.6154713228,23.7950039205,0.513032611533,-0.386314274139,5.50927939648,9.85843989733,0.4,0.3,0.25,0.4,0.4,0.4,,-0.0575438444089,-0.0577221491782,-0.0583093040217,-0.0583409609381,-0.055485665605,-0.0581573569217,,-
203939,Dwight,Powell,DET@DAL,DAL,DET,,,"Powell, Dwight",3500.0,PF,3000.0,PF,10.0,PF,8:30PM EST,7.98,PF,5000.0,PF,3500.0,PF,,,0.261236855327,0.143869020823,0.128700099468,0.882729097955,0.529890993539,1.07974543596,0.198723714751,0.268045416483,1.6096364295,1.0077779409,0.027708570071,1.96831749645,0.664113384012,6.28571428571,2.70737783589,5.39536139524,3.8595738998e-20,5.44793688894,5.6762958716,5.52841887833,5.46179117397,5.52841871041,5.52841871041,5.38575820656,5.62231098731,5.46934215439,5.39935240521,5.34303609641,5.46934198946,4.0,26.0,3.46686892932,22.5346480406,3.61218817558,23.6247026826,3.5180846344,23.013029665,3.47568529253,22.5919544014,3.43341165517,22.511148433,3.5180846339,22.8675501203,0.389153363496,-0.633906125041,7.55980391338,9.07223031985,1.0,0.8,0.75,0.0,0.0,0.1,,0.00989206310613,0.0085885043196,0.00939856971704,0.00993344048535,0.00832447935809,0.00939856924205,,-
203948,Johnny,O'Bryant,MIA@MIL,MIL,MIA,,,"O'Bryant, Johnny",3500.0,C,3000.0,PF,10.0,PF,8:00PM EST,5.0,PF,5000.0,PF,3000.0,PF,,,0.171427998495,0.0396828314357,0.00835424023646,0.237411855462,0.314964956431,0.521089437364,0.0950261286798,0.203403708274,0.836054393796,0.475669314588,0.00377793237499,1.15941097481,0.145118563876,4.64285714286,1.10023512543,2.37993037595,4.02001343728e-26,2.42665660768,2.57205014771,2.46845932738,2.42854557387,2.46845932737,2.46845932737,2.57693139842,2.73119254721,2.6223913425,2.57893025325,2.53238413624,2.62239134248,4.0,20.0,2.09065800046,10.4532900023,2.21592012725,11.0802551349,2.12667265127,10.634017755,2.09228541749,10.4614270874,2.05040155465,10.2528804381,2.12667265127,10.6333632564,1.25649523969,2.43419334857,6.98098581118,5.69212463017,1.0,1.0,0.95,0.0,0.0,0.0,,-0.0323668780047,-0.0342768245088,-0.033154587872,-0.0323905463279,-0.0328361945239,-0.033154587869,,-
203949,James Michael,McAdoo,UTA@GSW,GSW,UTA,,,"McAdoo, James Michael",3500.0,PF,3000.0,PF,10.0,PF,10:30PM EST,6.85,PF,5000.0,PF,3450.0,PF,35000.0,F,0.312495880645,0.292105611305,0.036612914874,1.76270512192,0.796628876276,0.893555412965,0.303362706622,0.388849949707,1.69018428924,1.2285714406,0.0104690673711,2.33271338005,0.982137814068,8.0,3.44974976265,6.56702814754,1.64229198855e-18,6.74880141685,7.03297072923,6.83331122069,6.75403595053,6.83331063131,6.83331063131,7.07091213772,7.38741295968,7.16600681669,7.0767222117,6.92491762401,7.16600528157,1.0,16.0,0.843600177106,13.4976028337,0.879121267481,14.0671015701,0.854163828914,13.667782553,0.844254493817,13.5080719011,0.820878420214,13.1356031106,0.854163828914,13.6666212626,1.4080857532,1.34986573556,4.52740041275,6.01660291045,0.6,0.7,0.85,0.0,0.1,0.05,,-0.0402638401093,-0.0443052788072,-0.0415869495004,-0.0403357826459,-0.0447361845589,-0.0415868312825,,-
203950,Jarnell,Stokes,NOP@CHA,NOP,CHA,,,"Stokes, Jarnell",3500.0,PF,,,,,,6.68,PF,,,,,,,0.113491557686,0.0897286677606,0.0300887579149,0.448009943972,0.231313192784,0.449226280164,0.0779528076664,0.130037035929,0.680539472947,0.432562332121,0.00865486264348,0.818896130459,0.271524854912,2.78571428571,1.1453043818,2.3045106332,1.28659829099e-28,2.33751500079,2.44088792372,2.37154197444,2.34184243211,2.37154197444,2.37154197444,2.3670763354,2.47785094832,2.40131650922,2.37107024706,2.32871670658,2.40131650922,1.0,5.0,0.839107949001,4.195539745,0.876216177746,4.38108089373,0.851322760054,4.25661380527,0.840661385886,4.20330692943,0.827260227301,4.13630114317,0.851322760054,4.25661380027,-0.377856562286,-0.577208238287,1.39727626201,1.36921945091,1.0,0.8,0.8,0.0,0.1,0.1,,-0.0106117611431,-0.0132687780602,-0.0106882945381,-0.0104920361366,-0.00868935967418,-0.0106882945381,,-
203953,Jabari,Parker,MIA@MIL,MIL,MIA,,,"Parker, Jabari",6800.0,PF,6300.0,PF,22.0,PF,8:00PM EST,30.33,PF,11900.0,"PF,SF",5200.0,PF,,,1.71056479611,0.410297476208,0.306427671884,3.04233970663,1.80089327393,4.02016998206,1.05005154193,1.66959901639,5.82106325599,6.69686705363,0.0556525840584,13.209813202,2.30458882021,37.1428571429,15.7539755115,26.0576681198,8.48175160371e-07,26.5561976328,27.8093574861,26.9467316858,26.5840239248,26.8472507956,26.8472507956,27.8392514532,29.2100734543,28.3039624803,27.8686965108,27.4035664165,28.1551913912,19.0,39.0,13.5845164814,27.8840075144,14.17532457,29.2245131777,13.7340582953,28.3187560875,13.5987507,27.913225121,13.2625251626,27.393467073,13.7334013685,28.1896133354,0.588666253641,0.158268116629,7.17234471673,9.35833996608,0.2,0.2,0.35,0.6,0.5,0.3,,-0.034543756703,-0.0377115837605,-0.0365408290821,-0.0345873388538,-0.0362357233725,-0.0352137852657,,-
203955,Bryce,Cotton,NYK@PHX,PHX,NYK,,,"Cotton, Bryce",3500.0,PG,,,,,,10.85,PG,,,,,,,1.83808337303,0.0450349734609,1.97160507409,2.01778522798,0.37097267471,1.75836060312,0.730383883477,1.28337974392,2.12933327783,3.08645373411,0.598972776043,7.30665643967,1.64593152894,19.3571428571,8.4178117732,14.1968017541,8.17210835301e-10,13.9975947361,15.0453065166,14.1041302566,14.2970811241,14.1040614,14.1040614,13.5224458512,14.6972484649,13.6269152728,13.8548614479,13.8276849148,13.6268586386,6.0,21.0,4.33873785178,15.1855824812,4.66346849985,16.3222925626,4.37173858901,15.3012378746,4.43156758091,15.5104865332,4.40045621979,15.401800513,4.37173858893,15.3010850612,1.49276907622,,8.66025403784,4.25245027406,0.6,0.5,0.722222222222,0.4,0.3,0.166666666667,,0.024546436857,0.0179808587614,0.0246531725963,0.0228452969253,0.0190687666026,0.0246525411784,,-
203956,Mitch,McGary,LAC@OKC,OKC,LAC,,,"McGary, Mitch",3500.0,PF,3000.0,PF,10.0,PF,9:30PM EST,5.0,PF,5000.0,"C,PF",3000.0,PF,35000.0,F,0.0728991560293,0.0398839783771,0.0423460354771,0.226851684316,0.216337787447,0.467095955275,0.051057138071,0.153966530986,0.683433742721,0.379554481396,0.00523947195897,0.746620313464,0.128916841658,2.14285714286,0.893265276408,1.85079445954,5.64754462958e-31,1.85065020363,1.96442489224,1.88482189076,1.85326993961,1.88482189076,1.88482189076,1.8400603713,1.95477949556,1.87309718819,1.84243860728,1.84644441121,1.87309718819,1.0,11.0,0.863636761693,9.50000437862,0.916731616377,10.0845440248,0.879583549023,9.67591528391,0.86485930515,9.51345235665,0.863704081116,9.50140655182,0.879583549023,9.67541903925,1.33365161009,1.50841561655,3.31021394171,3.4002162561,1.0,1.0,0.95,0.0,0.0,0.05,,0.00494192175481,0.00450118511464,0.00547152786709,0.00505462175229,0.00203002255271,0.00547152786692,,-
203961,Eric,Moreland,CLE@SAC,SAC,CLE,O,Foot,"Moreland, Eric",3500.0,PF,3000.0,PF,10.0,PF,10:00PM EST,5.0,PF,5000.0,PF,3000.0,PF,35000.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,2.12895976482,6.38687929447,2.22349007885,6.67047053517,2.15741679127,6.47225067242,2.14688652657,6.4406595797,2.12704707922,6.38114163583,2.15741679127,6.4722503738,1.22337436398,0.570620999879,2.38746727726,3.41291664123,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,O - Foot
